source,target,type,stage,weight
PROC_8036,수능,REQUIRES,1,100.0
PROC_8037,수능,REQUIRES,1,100.0
PROC_8038,수능,REQUIRES,1,100.0
PROC_8039,수능,REQUIRES,1,100.0
PROC_8040,수능,REQUIRES,1,100.0
PROC_8041,수능,REQUIRES,1,100.0
PROC_8042,수능,REQUIRES,1,100.0
PROC_8043,수능,REQUIRES,1,100.0
PROC_8044,수능,REQUIRES,1,100.0
PROC_8044,수능,REQUIRES,2,40.0
PROC_8044,면접,REQUIRES,2,10.0
PROC_8044,실기,REQUIRES,2,50.0
PROC_8045,수능,REQUIRES,1,100.0
PROC_8046,수능,REQUIRES,1,100.0
PROC_8047,수능,REQUIRES,1,100.0
PROC_8048,수능,REQUIRES,1,100.0
PROC_8049,수능,REQUIRES,1,100.0
PROC_8050,수능,REQUIRES,1,100.0
PROC_8051,수능,REQUIRES,1,100.0
PROC_8052,수능,REQUIRES,1,100.0
PROC_8053,수능,REQUIRES,1,100.0
PROC_8054,수능,REQUIRES,1,100.0
PROC_8055,수능,REQUIRES,1,100.0
PROC_8056,수능,REQUIRES,1,100.0
PROC_8057,수능,REQUIRES,1,100.0
PROC_8058,수능,REQUIRES,1,100.0
PROC_8059,수능,REQUIRES,1,100.0
PROC_8060,수능,REQUIRES,1,100.0
PROC_8061,수능,REQUIRES,1,100.0
PROC_8062,수능,REQUIRES,1,100.0
PROC_8063,수능,REQUIRES,1,100.0
PROC_8064,수능,REQUIRES,1,100.0
PROC_8065,수능,REQUIRES,1,100.0
PROC_8066,수능,REQUIRES,1,100.0
PROC_8067,수능,REQUIRES,1,100.0
PROC_8068,수능,REQUIRES,1,100.0
PROC_8069,수능,REQUIRES,1,100.0
PROC_8070,수능,REQUIRES,1,100.0
PROC_8071,수능,REQUIRES,1,100.0
PROC_8072,수능,REQUIRES,1,100.0
PROC_8073,수능,REQUIRES,1,100.0
PROC_8074,수능,REQUIRES,1,100.0
PROC_8075,수능,REQUIRES,1,100.0
PROC_8076,수능,REQUIRES,1,100.0
PROC_8077,수능,REQUIRES,1,100.0
PROC_8078,수능,REQUIRES,1,100.0
PROC_8079,수능,REQUIRES,1,100.0
PROC_8080,수능,REQUIRES,1,100.0
PROC_8081,수능,REQUIRES,1,100.0
PROC_8082,수능,REQUIRES,1,100.0
PROC_8083,수능,REQUIRES,1,100.0
PROC_8084,수능,REQUIRES,1,100.0
PROC_8085,수능,REQUIRES,1,100.0
PROC_8086,수능,REQUIRES,1,100.0
PROC_8087,수능,REQUIRES,1,100.0
PROC_8088,수능,REQUIRES,1,100.0
PROC_8089,수능,REQUIRES,1,100.0
PROC_8090,수능,REQUIRES,1,100.0
PROC_8091,수능,REQUIRES,1,100.0
PROC_8092,수능,REQUIRES,1,100.0
PROC_8093,수능,REQUIRES,1,100.0
PROC_8094,수능,REQUIRES,1,100.0
PROC_8095,수능,REQUIRES,1,100.0
PROC_8096,수능,REQUIRES,1,100.0
PROC_8097,수능,REQUIRES,1,100.0
PROC_8098,수능,REQUIRES,1,100.0
PROC_8099,수능,REQUIRES,1,100.0
PROC_8100,수능,REQUIRES,1,100.0
PROC_8101,학생부교과,REQUIRES,1,100.0
PROC_8102,수능,REQUIRES,1,100.0
PROC_8103,수능,REQUIRES,1,100.0
PROC_8104,수능,REQUIRES,1,100.0
PROC_8104,수능,REQUIRES,2,60.0
PROC_8104,서류,REQUIRES,2,40.0
PROC_8105,수능,REQUIRES,1,100.0
PROC_8106,수능,REQUIRES,1,100.0
PROC_8107,수능,REQUIRES,1,100.0
PROC_8108,수능,REQUIRES,1,100.0
PROC_8109,서류,REQUIRES,1,100.0
PROC_8110,수능,REQUIRES,1,100.0
PROC_8111,수능,REQUIRES,1,100.0
PROC_8112,수능,REQUIRES,1,100.0
PROC_8113,수능,REQUIRES,1,100.0
PROC_8114,수능,REQUIRES,1,100.0
PROC_8115,수능,REQUIRES,1,100.0
PROC_8116,수능,REQUIRES,1,100.0
PROC_8117,수능,REQUIRES,1,100.0
PROC_8118,수능,REQUIRES,1,100.0
PROC_8119,수능,REQUIRES,1,100.0
PROC_8120,수능,REQUIRES,1,100.0
PROC_8121,수능,REQUIRES,1,100.0
PROC_8122,수능,REQUIRES,1,100.0
PROC_8123,학생부교과,REQUIRES,1,90.0
PROC_8123,학생부비교과,REQUIRES,1,10.0
PROC_8124,수능,REQUIRES,1,100.0
PROC_8125,수능,REQUIRES,1,100.0
PROC_8126,수능,REQUIRES,1,100.0
PROC_8127,수능,REQUIRES,1,100.0
PROC_8128,수능,REQUIRES,1,100.0
PROC_8129,수능,REQUIRES,1,100.0
PROC_8130,수능,REQUIRES,1,100.0
PROC_8131,수능,REQUIRES,1,100.0
PROC_8132,수능,REQUIRES,1,100.0
PROC_8133,수능,REQUIRES,1,100.0
PROC_8134,수능,REQUIRES,1,100.0
PROC_8135,수능,REQUIRES,1,100.0
PROC_8136,수능,REQUIRES,1,100.0
PROC_8137,수능,REQUIRES,1,100.0
PROC_8138,학생부교과,REQUIRES,1,100.0
PROC_8139,학생부교과,REQUIRES,1,100.0
PROC_8140,학생부교과,REQUIRES,1,100.0
PROC_8141,학생부교과,REQUIRES,1,100.0
PROC_8142,학생부교과,REQUIRES,1,40.0
PROC_8142,수능,REQUIRES,1,60.0
PROC_8143,수능,REQUIRES,1,100.0
PROC_8144,수능,REQUIRES,1,100.0
PROC_8145,수능,REQUIRES,1,100.0
PROC_8146,수능,REQUIRES,1,20.0
PROC_8146,실기,REQUIRES,1,80.0
PROC_8147,수능,REQUIRES,1,100.0
PROC_8148,수능,REQUIRES,1,100.0
PROC_8149,수능,REQUIRES,1,100.0
PROC_8150,수능,REQUIRES,1,100.0
PROC_8151,수능,REQUIRES,1,100.0
PROC_8152,수능,REQUIRES,1,100.0
PROC_8153,학생부교과,REQUIRES,1,100.0
PROC_8154,학생부교과,REQUIRES,1,100.0
PROC_8155,학생부교과,REQUIRES,1,30.0
PROC_8155,학생부비교과,REQUIRES,1,3.33
PROC_8155,수능,REQUIRES,1,66.67
PROC_8156,수능,REQUIRES,1,100.0
PROC_8157,수능,REQUIRES,1,100.0
PROC_8158,수능,REQUIRES,1,100.0
PROC_8159,수능,REQUIRES,1,100.0
PROC_8160,수능,REQUIRES,1,100.0
PROC_8161,수능,REQUIRES,1,100.0
PROC_8162,수능,REQUIRES,1,100.0
PROC_8163,수능,REQUIRES,1,100.0
PROC_8164,수능,REQUIRES,1,100.0
PROC_8165,수능,REQUIRES,1,100.0
PROC_8166,수능,REQUIRES,1,100.0
PROC_8167,학생부비교과,REQUIRES,1,10.0
PROC_8167,수능,REQUIRES,1,90.0
PROC_8168,학생부비교과,REQUIRES,1,10.0
PROC_8168,수능,REQUIRES,1,90.0
PROC_8169,학생부비교과,REQUIRES,1,10.0
PROC_8169,수능,REQUIRES,1,90.0
PROC_8170,학생부비교과,REQUIRES,1,10.0
PROC_8170,수능,REQUIRES,1,90.0
PROC_8171,학생부비교과,REQUIRES,1,10.0
PROC_8171,수능,REQUIRES,1,90.0
PROC_8172,학생부비교과,REQUIRES,1,10.0
PROC_8172,수능,REQUIRES,1,90.0
PROC_8173,수능,REQUIRES,1,100.0
PROC_8174,수능,REQUIRES,1,100.0
PROC_8175,수능,REQUIRES,1,100.0
PROC_8176,수능,REQUIRES,1,100.0
PROC_8177,수능,REQUIRES,1,100.0
PROC_8178,수능,REQUIRES,1,100.0
PROC_8179,수능,REQUIRES,1,100.0
PROC_8180,학생부교과,REQUIRES,1,100.0
PROC_8181,수능,REQUIRES,1,100.0
PROC_8182,학생부교과,REQUIRES,1,100.0
PROC_8183,학생부교과,REQUIRES,1,100.0
PROC_8184,학생부교과,REQUIRES,1,100.0
PROC_8185,학생부교과,REQUIRES,1,100.0
PROC_8186,수능,REQUIRES,1,100.0
PROC_8187,수능,REQUIRES,1,100.0
PROC_8188,학생부교과,REQUIRES,1,100.0
PROC_8189,수능,REQUIRES,1,40.0
PROC_8189,실기,REQUIRES,1,60.0
PROC_8190,수능,REQUIRES,1,40.0
PROC_8190,실기,REQUIRES,1,60.0
PROC_8191,수능,REQUIRES,1,100.0
PROC_8192,수능,REQUIRES,1,100.0
PROC_8193,수능,REQUIRES,1,100.0
PROC_8194,실기,REQUIRES,1,100.0
PROC_8195,학생부교과,REQUIRES,1,100.0
PROC_8196,학생부교과,REQUIRES,1,100.0
PROC_8197,학생부교과,REQUIRES,1,100.0
PROC_8198,학생부교과,REQUIRES,1,100.0
PROC_8199,수능,REQUIRES,1,100.0
PROC_8200,수능,REQUIRES,1,100.0
PROC_8201,학생부교과,REQUIRES,1,100.0
PROC_8202,학생부교과,REQUIRES,1,100.0
PROC_8203,학생부교과,REQUIRES,1,100.0
PROC_8204,학생부교과,REQUIRES,1,100.0
PROC_8205,학생부교과,REQUIRES,1,100.0
PROC_8206,학생부교과,REQUIRES,1,100.0
PROC_8207,학생부교과,REQUIRES,1,100.0
PROC_8208,학생부교과,REQUIRES,1,100.0
PROC_8209,학생부교과,REQUIRES,1,100.0
PROC_8210,학생부교과,REQUIRES,1,100.0
PROC_8211,학생부교과,REQUIRES,1,16.0
PROC_8211,학생부비교과,REQUIRES,1,4.0
PROC_8211,수능,REQUIRES,1,80.0
PROC_8212,학생부교과,REQUIRES,1,16.0
PROC_8212,학생부비교과,REQUIRES,1,4.0
PROC_8212,수능,REQUIRES,1,80.0
PROC_8213,수능,REQUIRES,1,30.0
PROC_8213,실기,REQUIRES,1,70.0
PROC_8214,수능,REQUIRES,1,30.0
PROC_8214,실기,REQUIRES,1,70.0
PROC_8215,수능,REQUIRES,1,100.0
PROC_8216,수능,REQUIRES,1,30.0
PROC_8216,실기,REQUIRES,1,70.0
PROC_8217,수능,REQUIRES,1,100.0
PROC_8218,학생부교과,REQUIRES,1,100.0
PROC_8219,수능,REQUIRES,1,100.0
PROC_8220,수능,REQUIRES,1,100.0
PROC_8221,수능,REQUIRES,1,100.0
PROC_8222,수능,REQUIRES,1,100.0
PROC_8223,수능,REQUIRES,1,100.0
PROC_8224,수능,REQUIRES,1,100.0
PROC_8225,수능,REQUIRES,1,100.0
PROC_8226,수능,REQUIRES,1,100.0
PROC_8227,수능,REQUIRES,1,100.0
PROC_8228,수능,REQUIRES,1,100.0
PROC_8229,수능,REQUIRES,1,100.0
PROC_8230,수능,REQUIRES,1,100.0
PROC_8231,수능,REQUIRES,1,100.0
PROC_8232,수능,REQUIRES,1,100.0
PROC_8233,수능,REQUIRES,1,100.0
PROC_8234,수능,REQUIRES,1,100.0
PROC_8235,수능,REQUIRES,1,100.0
PROC_8236,수능,REQUIRES,1,100.0
PROC_8237,수능,REQUIRES,1,100.0
PROC_8238,실기,REQUIRES,1,100.0
PROC_8239,실기,REQUIRES,1,100.0
PROC_8240,수능,REQUIRES,1,40.0
PROC_8240,실기,REQUIRES,1,60.0
PROC_8241,실기,REQUIRES,1,100.0
PROC_8242,수능,REQUIRES,1,10.0
PROC_8242,실기,REQUIRES,1,90.0
PROC_8243,수능,REQUIRES,1,100.0
PROC_8244,수능,REQUIRES,1,100.0
PROC_8245,수능,REQUIRES,1,100.0
PROC_8246,수능,REQUIRES,1,100.0
PROC_8247,수능,REQUIRES,1,100.0
PROC_8248,학생부교과,REQUIRES,1,100.0
PROC_8249,학생부교과,REQUIRES,1,20.0
PROC_8249,수능,REQUIRES,1,80.0
PROC_8250,수능,REQUIRES,1,100.0
PROC_8251,수능,REQUIRES,1,100.0
PROC_8252,수능,REQUIRES,1,100.0
PROC_8253,수능,REQUIRES,1,100.0
PROC_8254,수능,REQUIRES,1,100.0
PROC_8255,수능,REQUIRES,1,100.0
PROC_8256,학생부교과,REQUIRES,1,24.0
PROC_8256,학생부비교과,REQUIRES,1,6.0
PROC_8256,수능,REQUIRES,1,50.0
PROC_8256,면접,REQUIRES,1,20.0
PROC_8257,수능,REQUIRES,1,55.0
PROC_8257,실기,REQUIRES,1,45.0
PROC_8257,수능,REQUIRES,2,40.0
PROC_8257,면접,REQUIRES,2,20.0
PROC_8257,실기,REQUIRES,2,40.0
PROC_8258,수능,REQUIRES,1,55.0
PROC_8258,실기,REQUIRES,1,45.0
PROC_8258,수능,REQUIRES,2,40.0
PROC_8258,면접,REQUIRES,2,20.0
PROC_8258,실기,REQUIRES,2,40.0
PROC_8259,수능,REQUIRES,1,20.0
PROC_8259,실기,REQUIRES,1,80.0
PROC_8260,수능,REQUIRES,1,100.0
PROC_8261,수능,REQUIRES,1,100.0
PROC_8262,학생부교과,REQUIRES,1,20.0
PROC_8262,실기,REQUIRES,1,80.0
PROC_8263,학생부교과,REQUIRES,1,20.0
PROC_8263,실기,REQUIRES,1,80.0
PROC_8264,수능,REQUIRES,1,100.0
PROC_8265,수능,REQUIRES,1,100.0
PROC_8266,수능,REQUIRES,1,100.0
PROC_8267,수능,REQUIRES,1,100.0
PROC_8268,수능,REQUIRES,1,100.0
PROC_8269,수능,REQUIRES,1,100.0
PROC_8270,수능,REQUIRES,1,100.0
PROC_8271,수능,REQUIRES,1,100.0
PROC_8272,수능,REQUIRES,1,20.0
PROC_8272,실기,REQUIRES,1,80.0
PROC_8273,수능,REQUIRES,1,20.0
PROC_8273,실기,REQUIRES,1,80.0
PROC_8274,수능,REQUIRES,1,100.0
PROC_8275,수능,REQUIRES,1,100.0
PROC_8276,수능,REQUIRES,1,100.0
PROC_8277,수능,REQUIRES,1,100.0
PROC_8278,수능,REQUIRES,1,100.0
PROC_8279,수능,REQUIRES,1,100.0
PROC_8280,수능,REQUIRES,1,100.0
PROC_8281,수능,REQUIRES,1,20.0
PROC_8281,실기,REQUIRES,1,80.0
PROC_8282,수능,REQUIRES,1,20.0
PROC_8282,실기,REQUIRES,1,80.0
PROC_8283,수능,REQUIRES,1,100.0
PROC_8284,수능,REQUIRES,1,100.0
PROC_8285,수능,REQUIRES,1,100.0
PROC_8286,수능,REQUIRES,1,100.0
PROC_8287,수능,REQUIRES,1,100.0
PROC_8288,수능,REQUIRES,1,100.0
PROC_8289,수능,REQUIRES,1,100.0
PROC_8290,수능,REQUIRES,1,100.0
PROC_8291,수능,REQUIRES,1,100.0
PROC_8292,수능,REQUIRES,1,100.0
PROC_8293,수능,REQUIRES,1,100.0
PROC_8294,수능,REQUIRES,1,100.0
PROC_8295,수능,REQUIRES,1,100.0
PROC_8296,수능,REQUIRES,1,100.0
PROC_8297,학생부교과,REQUIRES,1,40.0
PROC_8297,수능,REQUIRES,1,60.0
PROC_8298,수능,REQUIRES,1,100.0
PROC_8299,수능,REQUIRES,1,100.0
PROC_8300,수능,REQUIRES,1,100.0
PROC_8301,수능,REQUIRES,1,100.0
PROC_8302,수능,REQUIRES,1,20.0
PROC_8302,실기,REQUIRES,1,80.0
PROC_8303,수능,REQUIRES,1,100.0
PROC_8304,수능,REQUIRES,1,100.0
PROC_8305,수능,REQUIRES,1,100.0
PROC_8306,수능,REQUIRES,1,100.0
PROC_8307,수능,REQUIRES,1,100.0
PROC_8308,학생부교과,REQUIRES,1,100.0
PROC_8309,학생부교과,REQUIRES,1,100.0
PROC_8310,수능,REQUIRES,1,100.0
PROC_8311,수능,REQUIRES,1,100.0
PROC_8312,수능,REQUIRES,1,100.0
PROC_8313,수능,REQUIRES,1,100.0
PROC_8314,수능,REQUIRES,1,100.0
PROC_8315,수능,REQUIRES,1,30.0
PROC_8315,실기,REQUIRES,1,70.0
PROC_8316,수능,REQUIRES,1,100.0
PROC_8317,수능,REQUIRES,1,100.0
PROC_8318,수능,REQUIRES,1,100.0
PROC_8319,수능,REQUIRES,1,100.0
PROC_8320,수능,REQUIRES,1,100.0
PROC_8321,수능,REQUIRES,1,100.0
PROC_8322,수능,REQUIRES,1,100.0
PROC_8323,수능,REQUIRES,1,100.0
PROC_8324,수능,REQUIRES,1,100.0
PROC_8325,학생부교과,REQUIRES,1,47.5
PROC_8325,학생부비교과,REQUIRES,1,2.5
PROC_8325,면접,REQUIRES,1,50.0
PROC_8326,학생부교과,REQUIRES,1,100.0
PROC_8327,학생부교과,REQUIRES,1,100.0
PROC_8328,학생부교과,REQUIRES,1,100.0
PROC_8329,학생부교과,REQUIRES,1,100.0
PROC_8330,학생부교과,REQUIRES,1,100.0
PROC_8331,학생부교과,REQUIRES,1,100.0
PROC_8332,학생부교과,REQUIRES,1,100.0
PROC_8333,학생부교과,REQUIRES,1,100.0
PROC_8334,학생부교과,REQUIRES,1,100.0
PROC_8335,학생부교과,REQUIRES,1,100.0
PROC_8336,학생부교과,REQUIRES,1,100.0
PROC_8337,학생부교과,REQUIRES,1,100.0
PROC_8338,학생부교과,REQUIRES,1,100.0
PROC_8339,학생부교과,REQUIRES,1,100.0
PROC_8340,학생부교과,REQUIRES,1,100.0
PROC_8341,학생부교과,REQUIRES,1,100.0
PROC_8342,학생부교과,REQUIRES,1,100.0
PROC_8343,학생부교과,REQUIRES,1,100.0
PROC_8344,학생부교과,REQUIRES,1,100.0
PROC_8345,학생부교과,REQUIRES,1,100.0
PROC_8346,학생부교과,REQUIRES,1,100.0
PROC_8347,수능,REQUIRES,1,40.0
PROC_8347,실기,REQUIRES,1,60.0
PROC_8348,수능,REQUIRES,1,100.0
PROC_8349,수능,REQUIRES,1,100.0
PROC_8350,수능,REQUIRES,1,100.0
PROC_8351,수능,REQUIRES,1,100.0
PROC_8352,수능,REQUIRES,1,100.0
PROC_8353,수능,REQUIRES,1,100.0
PROC_8354,수능,REQUIRES,1,100.0
PROC_8355,수능,REQUIRES,1,100.0
PROC_8356,수능,REQUIRES,1,100.0
PROC_8357,수능,REQUIRES,1,100.0
PROC_8358,수능,REQUIRES,1,100.0
PROC_8359,수능,REQUIRES,1,100.0
PROC_8360,수능,REQUIRES,1,100.0
PROC_8361,수능,REQUIRES,1,100.0
PROC_8362,수능,REQUIRES,1,100.0
PROC_8363,수능,REQUIRES,1,100.0
PROC_8364,수능,REQUIRES,1,100.0
PROC_8365,수능,REQUIRES,1,100.0
PROC_8366,학생부교과,REQUIRES,1,100.0
PROC_8367,학생부교과,REQUIRES,1,100.0
PROC_8368,학생부교과,REQUIRES,1,100.0
PROC_8369,수능,REQUIRES,1,10.0
PROC_8369,실기,REQUIRES,1,90.0
PROC_8370,수능,REQUIRES,1,20.0
PROC_8370,실기,REQUIRES,1,80.0
PROC_8371,수능,REQUIRES,1,100.0
PROC_8372,수능,REQUIRES,1,100.0
PROC_8373,수능,REQUIRES,1,100.0
PROC_8374,학생부교과,REQUIRES,1,55.0
PROC_8374,면접,REQUIRES,1,45.0
PROC_8375,학생부교과,REQUIRES,1,30.0
PROC_8375,수능,REQUIRES,1,40.0
PROC_8375,면접,REQUIRES,1,30.0
PROC_8376,학생부교과,REQUIRES,1,30.0
PROC_8376,수능,REQUIRES,1,40.0
PROC_8376,면접,REQUIRES,1,30.0
PROC_8377,학생부교과,REQUIRES,1,30.0
PROC_8377,수능,REQUIRES,1,40.0
PROC_8377,면접,REQUIRES,1,30.0
PROC_8378,학생부교과,REQUIRES,1,30.0
PROC_8378,수능,REQUIRES,1,40.0
PROC_8378,면접,REQUIRES,1,30.0
PROC_8379,학생부교과,REQUIRES,1,100.0
PROC_8380,수능,REQUIRES,1,100.0
PROC_8381,수능,REQUIRES,1,100.0
PROC_8382,수능,REQUIRES,1,40.0
PROC_8382,실기,REQUIRES,1,60.0
PROC_8383,수능,REQUIRES,1,100.0
PROC_8384,수능,REQUIRES,1,100.0
PROC_8385,실기,REQUIRES,1,100.0
PROC_8386,학생부교과,REQUIRES,1,100.0
PROC_8387,수능,REQUIRES,1,70.0
PROC_8387,면접,REQUIRES,1,30.0
PROC_8388,실기,REQUIRES,1,100.0
PROC_8389,수능,REQUIRES,1,100.0
PROC_8390,수능,REQUIRES,1,100.0
PROC_8391,수능,REQUIRES,1,100.0
PROC_8392,수능,REQUIRES,1,100.0
PROC_8393,수능,REQUIRES,1,100.0
PROC_8394,수능,REQUIRES,1,100.0
PROC_8395,수능,REQUIRES,1,100.0
PROC_8396,수능,REQUIRES,1,100.0
PROC_8397,수능,REQUIRES,1,100.0
PROC_8398,서류,REQUIRES,1,100.0
PROC_8398,면접,REQUIRES,2,100.0
PROC_8399,서류,REQUIRES,1,100.0
PROC_8400,수능,REQUIRES,1,100.0
PROC_8401,학생부교과,REQUIRES,1,8.0
PROC_8401,학생부비교과,REQUIRES,1,2.0
PROC_8401,특기실적,REQUIRES,1,90.0
PROC_8402,학생부교과,REQUIRES,1,8.0
PROC_8402,학생부비교과,REQUIRES,1,2.0
PROC_8402,특기실적,REQUIRES,1,90.0
PROC_8403,학생부교과,REQUIRES,1,8.0
PROC_8403,학생부비교과,REQUIRES,1,2.0
PROC_8403,특기실적,REQUIRES,1,90.0
PROC_8404,수능,REQUIRES,1,100.0
PROC_8405,학생부교과,REQUIRES,1,90.0
PROC_8405,학생부비교과,REQUIRES,1,10.0
PROC_8406,학생부교과,REQUIRES,1,90.0
PROC_8406,학생부비교과,REQUIRES,1,10.0
PROC_8407,학생부교과,REQUIRES,1,90.0
PROC_8407,학생부비교과,REQUIRES,1,10.0
PROC_8408,학생부교과,REQUIRES,1,90.0
PROC_8408,학생부비교과,REQUIRES,1,10.0
PROC_8409,학생부교과,REQUIRES,1,90.0
PROC_8409,학생부비교과,REQUIRES,1,10.0
PROC_8410,학생부교과,REQUIRES,1,90.0
PROC_8410,학생부비교과,REQUIRES,1,10.0
PROC_8411,학생부교과,REQUIRES,1,90.0
PROC_8411,학생부비교과,REQUIRES,1,10.0
PROC_8412,학생부교과,REQUIRES,1,90.0
PROC_8412,학생부비교과,REQUIRES,1,10.0
PROC_8413,학생부교과,REQUIRES,1,90.0
PROC_8413,학생부비교과,REQUIRES,1,10.0
PROC_8414,수능,REQUIRES,1,100.0
PROC_8415,수능,REQUIRES,1,100.0
PROC_8416,수능,REQUIRES,1,100.0
PROC_8417,수능,REQUIRES,1,100.0
PROC_8418,학생부교과,REQUIRES,1,10.0
PROC_8418,수능,REQUIRES,1,90.0
PROC_8419,수능,REQUIRES,1,100.0
PROC_8420,수능,REQUIRES,1,100.0
PROC_8421,수능,REQUIRES,1,100.0
PROC_8422,수능,REQUIRES,1,100.0
PROC_8423,수능,REQUIRES,1,100.0
PROC_8424,수능,REQUIRES,1,100.0
PROC_8425,수능,REQUIRES,1,100.0
PROC_8426,수능,REQUIRES,1,100.0
PROC_8427,수능,REQUIRES,1,100.0
PROC_8428,수능,REQUIRES,1,100.0
PROC_8429,수능,REQUIRES,1,100.0
PROC_8430,학생부교과,REQUIRES,1,20.0
PROC_8430,수능,REQUIRES,1,60.0
PROC_8430,면접,REQUIRES,1,20.0
PROC_8431,학생부교과,REQUIRES,1,20.0
PROC_8431,수능,REQUIRES,1,60.0
PROC_8431,면접,REQUIRES,1,20.0
PROC_8432,학생부교과,REQUIRES,1,20.0
PROC_8432,수능,REQUIRES,1,80.0
PROC_8433,학생부교과,REQUIRES,1,20.0
PROC_8433,수능,REQUIRES,1,80.0
PROC_8434,학생부교과,REQUIRES,1,20.0
PROC_8434,수능,REQUIRES,1,80.0
PROC_8435,학생부교과,REQUIRES,1,20.0
PROC_8435,수능,REQUIRES,1,80.0
PROC_8436,학생부교과,REQUIRES,1,20.0
PROC_8436,수능,REQUIRES,1,80.0
PROC_8437,학생부교과,REQUIRES,1,20.0
PROC_8437,수능,REQUIRES,1,80.0
PROC_8438,학생부교과,REQUIRES,1,20.0
PROC_8438,수능,REQUIRES,1,80.0
PROC_8439,학생부교과,REQUIRES,1,20.0
PROC_8439,수능,REQUIRES,1,80.0
PROC_8440,학생부교과,REQUIRES,1,20.0
PROC_8440,수능,REQUIRES,1,80.0
PROC_8441,학생부교과,REQUIRES,1,20.0
PROC_8441,수능,REQUIRES,1,80.0
PROC_8442,학생부교과,REQUIRES,1,20.0
PROC_8442,수능,REQUIRES,1,80.0
PROC_8443,학생부교과,REQUIRES,1,20.0
PROC_8443,수능,REQUIRES,1,80.0
PROC_8444,학생부교과,REQUIRES,1,20.0
PROC_8444,수능,REQUIRES,1,80.0
PROC_8445,학생부교과,REQUIRES,1,20.0
PROC_8445,수능,REQUIRES,1,80.0
PROC_8446,학생부교과,REQUIRES,1,20.0
PROC_8446,수능,REQUIRES,1,80.0
PROC_8447,학생부교과,REQUIRES,1,20.0
PROC_8447,수능,REQUIRES,1,80.0
PROC_8448,학생부교과,REQUIRES,1,20.0
PROC_8448,수능,REQUIRES,1,80.0
PROC_8449,학생부교과,REQUIRES,1,20.0
PROC_8449,수능,REQUIRES,1,80.0
PROC_8450,학생부교과,REQUIRES,1,20.0
PROC_8450,수능,REQUIRES,1,80.0
PROC_8451,학생부교과,REQUIRES,1,20.0
PROC_8451,수능,REQUIRES,1,80.0
PROC_8452,학생부교과,REQUIRES,1,20.0
PROC_8452,수능,REQUIRES,1,80.0
PROC_8453,학생부교과,REQUIRES,1,20.0
PROC_8453,수능,REQUIRES,1,80.0
PROC_8454,학생부교과,REQUIRES,1,20.0
PROC_8454,수능,REQUIRES,1,80.0
PROC_8455,학생부교과,REQUIRES,1,20.0
PROC_8455,수능,REQUIRES,1,80.0
PROC_8456,학생부교과,REQUIRES,1,20.0
PROC_8456,수능,REQUIRES,1,80.0
PROC_8457,학생부교과,REQUIRES,1,20.0
PROC_8457,수능,REQUIRES,1,80.0
PROC_8458,학생부교과,REQUIRES,1,20.0
PROC_8458,수능,REQUIRES,1,80.0
PROC_8459,학생부교과,REQUIRES,1,20.0
PROC_8459,수능,REQUIRES,1,80.0
PROC_8460,학생부교과,REQUIRES,1,20.0
PROC_8460,수능,REQUIRES,1,80.0
PROC_8461,학생부교과,REQUIRES,1,20.0
PROC_8461,수능,REQUIRES,1,80.0
PROC_8462,학생부교과,REQUIRES,1,20.0
PROC_8462,수능,REQUIRES,1,80.0
PROC_8463,학생부교과,REQUIRES,1,20.0
PROC_8463,수능,REQUIRES,1,80.0
PROC_8464,학생부교과,REQUIRES,1,20.0
PROC_8464,수능,REQUIRES,1,80.0
PROC_8465,학생부교과,REQUIRES,1,20.0
PROC_8465,수능,REQUIRES,1,80.0
PROC_8466,학생부교과,REQUIRES,1,20.0
PROC_8466,수능,REQUIRES,1,80.0
PROC_8467,수능,REQUIRES,1,100.0
PROC_8468,수능,REQUIRES,1,100.0
PROC_8469,수능,REQUIRES,1,100.0
PROC_8470,수능,REQUIRES,1,100.0
PROC_8471,수능,REQUIRES,1,100.0
PROC_8472,수능,REQUIRES,1,100.0
PROC_8473,수능,REQUIRES,1,100.0
PROC_8474,수능,REQUIRES,1,100.0
PROC_8475,수능,REQUIRES,1,100.0
PROC_8476,수능,REQUIRES,1,100.0
PROC_8477,수능,REQUIRES,1,100.0
PROC_8478,수능,REQUIRES,1,100.0
PROC_8479,수능,REQUIRES,1,100.0
PROC_8480,수능,REQUIRES,1,100.0
PROC_8481,수능,REQUIRES,1,100.0
PROC_8482,수능,REQUIRES,1,100.0
PROC_8483,수능,REQUIRES,1,100.0
PROC_8484,수능,REQUIRES,1,100.0
PROC_8485,수능,REQUIRES,1,100.0
PROC_8486,수능,REQUIRES,1,100.0
PROC_8487,수능,REQUIRES,1,100.0
PROC_8488,수능,REQUIRES,1,100.0
PROC_8489,수능,REQUIRES,1,100.0
PROC_8490,수능,REQUIRES,1,100.0
PROC_8491,수능,REQUIRES,1,100.0
PROC_8492,수능,REQUIRES,1,100.0
PROC_8493,수능,REQUIRES,1,100.0
PROC_8494,수능,REQUIRES,1,100.0
PROC_8495,수능,REQUIRES,1,100.0
PROC_8496,수능,REQUIRES,1,100.0
PROC_8497,수능,REQUIRES,1,100.0
PROC_8498,수능,REQUIRES,1,100.0
PROC_8499,수능,REQUIRES,1,100.0
PROC_8500,수능,REQUIRES,1,100.0
PROC_8501,수능,REQUIRES,1,100.0
